CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
NOR274,02-0567,2015-08-03,2015-07-02,32
NOR274,02-0567,2015-09-01,2015-08-03,29
NOR274,02-0567,2015-10-01,2015-09-01,30
NOR274,02-0567,2015-11-02,2015-10-01,32
NOR274,02-0567,2015-12-01,2015-11-02,29
NOR274,02-0567,2016-01-04,2015-12-01,34
NOR274,02-0567,2016-02-01,2016-01-04,28
NOR274,02-0567,2016-03-01,2016-02-01,29
NOR274,02-0567,2016-04-04,2016-03-01,34
NOR274,02-0567,2016-05-02,2016-04-04,28
NOR274,02-0567,2016-06-01,2016-05-02,30
NOR274,02-0567,2016-07-05,2016-06-01,34
NOR274,02-0567,2016-08-01,2016-07-05,27
NOR274,02-0567,2016-09-15,2016-08-01,45
NOR274,02-0567,2016-10-04,2016-09-15,19
NOR274,02-0567,2017-01-18,2016-10-04,106
NOR274,02-0567,2017-02-14,2017-01-18,27
